,sales
392763,25782.838
417094,26494.988
482161,25782.838
180748,26494.988
569497,25782.838
302754,26494.988
104785,25782.838
556619,24807.324
567061,26494.988
73078,25782.838
51324,25519.475
21776,327.30405
366172,327.30405
398440,26494.988
96410,25782.838
192678,544.04193
520763,26494.988
668018,25782.838
367200,25782.838
164541,25782.838
65327,25782.838
357964,25782.838
99640,25782.838
295145,25782.838
626804,327.30405
158987,25782.838
637492,25782.838
369460,26494.988
149667,26494.988
360268,26494.988
64502,25782.838
466464,25782.838
508611,25782.838
339416,26494.988
500501,24807.324
273482,25782.838
127751,25782.838
664444,24807.324
455969,327.30405
696612,25782.838
599035,327.30405
572939,26494.988
485640,25782.838
351444,25782.838
605619,25782.838
41255,327.30405
54428,26494.988
589172,24807.324
453869,24807.324
122587,25782.838
498271,26494.988
564194,25782.838
282156,26494.988
574256,25782.838
531911,26494.988
528171,24807.324
524382,25519.475
347978,25782.838
491601,25782.838
615215,327.30405
258012,25782.838
498775,26494.988
463042,25782.838
427276,26494.988
72968,26494.988
485524,327.30405
548850,26494.988
123393,25782.838
488146,194.49442
586859,26494.988
196023,25782.838
362759,26494.988
682891,25782.838
445865,26494.988
455053,25782.838
688392,327.30405
465290,327.30405
601600,25782.838
269142,25519.475
186293,26494.988
340116,25782.838
435436,327.30405
656479,25782.838
282828,25782.838
436973,26494.988
151557,327.30405
156359,25782.838
689755,327.30405
624626,327.30405
32629,26494.988
169166,26494.988
411846,25782.838
428195,25782.838
453216,25782.838
377649,25782.838
476672,327.30405
500155,327.30405
416978,327.30405
15318,26494.988
217826,25782.838
87243,26494.988
656669,25782.838
696820,25782.838
642895,25782.838
254347,25519.475
554031,327.30405
2887,25782.838
672120,25782.838
30557,24807.324
569131,25782.838
337600,25782.838
143332,25519.475
547499,26494.988
140624,25782.838
605230,25782.838
373835,327.30405
570751,27.041248
285076,327.30405
347164,25782.838
617869,26494.988
380962,25782.838
134517,25782.838
243570,25782.838
145507,327.30405
53834,24807.324
526209,25519.475
166923,25782.838
630758,26494.988
565149,25782.838
456131,26494.988
112585,26494.988
202500,24807.324
549288,26494.988
276758,25782.838
566884,25782.838
166903,25782.838
553044,25782.838
531875,24807.324
150233,26494.988
507609,321.71573
271073,26494.988
620464,25782.838
672286,26494.988
519574,24807.324
4071,26494.988
379476,26494.988
89011,25782.838
687914,25782.838
152562,25782.838
232551,25782.838
634078,24807.324
577658,26494.988
148179,327.30405
685864,26494.988
610760,24807.324
545534,25519.475
55684,25782.838
213198,26494.988
43100,26494.988
15100,26494.988
436388,327.30405
448334,26494.988
253786,26494.988
311987,327.30405
267456,24807.324
337802,26494.988
20838,26494.988
512361,25782.838
691941,25782.838
235965,25782.838
605982,25782.838
258835,25782.838
179445,327.30405
284057,26494.988
94985,25782.838
346645,26494.988
535045,26494.988
451198,25782.838
366831,25519.475
84636,194.49442
3746,25782.838
141283,25519.475
234347,26494.988
699602,25519.475
411009,25782.838
68210,25519.475
475918,327.30405
659013,26494.988
495378,26651.67
98818,25782.838
307578,26494.988
576496,25782.838
275811,26494.988
384307,26494.988
203179,25782.838
675555,26494.988
72129,26494.988
204027,25782.838
240503,327.30405
446927,25782.838
448554,25782.838
286686,327.30405
2580,24807.324
115924,25782.838
547327,26494.988
502377,24807.324
36431,26494.988
301304,25519.475
156578,327.30405
385463,26494.988
329713,327.30405
136586,25782.838
72487,24807.324
498498,26494.988
126380,26494.988
93062,25782.838
157807,25782.838
170676,26494.988
10899,327.30405
686767,194.49442
77858,27.041248
179305,25782.838
560994,25782.838
468306,25782.838
91045,26494.988
180945,26494.988
513457,25782.838
172296,26494.988
708053,26494.988
537641,25782.838
255312,26494.988
296845,26494.988
121827,25782.838
344410,25782.838
93539,26494.988
598452,26494.988
173131,25782.838
608534,25782.838
306766,25782.838
555028,25782.838
635270,25782.838
679525,25782.838
284633,327.30405
600340,26494.988
266595,26494.988
198168,327.30405
597199,26494.988
688189,26494.988
587022,327.30405
396054,25782.838
433153,25782.838
120249,25782.838
33529,25782.838
584502,26494.988
205421,327.30405
479906,327.30405
334751,25782.838
200215,25782.838
360396,25782.838
23245,26494.988
376687,327.30405
626877,327.30405
517454,26494.988
28631,25519.475
260669,25782.838
614648,25782.838
12338,25782.838
474977,25782.838
374804,25782.838
215915,26494.988
701784,25782.838
673239,25782.838
473579,25782.838
214094,327.30405
194961,26494.988
174469,25782.838
310176,26494.988
259992,25782.838
250049,26494.988
185408,25782.838
471238,25782.838
642223,26494.988
509437,25782.838
31710,26494.988
657303,25782.838
473120,327.30405
151139,25782.838
280243,26494.988
407208,327.30405
329373,26494.988
113436,26494.988
693909,25782.838
686431,24807.324
695626,327.30405
314240,25782.838
355560,327.30405
644250,25782.838
155345,25782.838
555923,25782.838
10513,25782.838
398533,26494.988
292537,26494.988
574654,25782.838
4994,25782.838
8590,25519.475
377,26494.988
301993,25782.838
172695,25782.838
156503,25782.838
294875,26494.988
285145,327.30405
143203,25782.838
537351,26494.988
225477,26494.988
711397,26494.988
477717,327.30405
279148,25782.838
301663,25782.838
84373,26494.988
551037,25782.838
123434,25782.838
198518,26494.988
198302,24807.324
474561,26494.988
557366,327.30405
348604,327.30405
400420,25782.838
598025,25782.838
160535,25782.838
107591,327.30405
523421,25782.838
141081,25782.838
426226,25782.838
652342,26494.988
338829,25519.475
270321,327.30405
446557,26494.988
679083,25519.475
162495,26494.988
40741,27.041248
322846,25782.838
303614,544.04193
525961,327.30405
77669,26494.988
261867,25782.838
10208,26494.988
296577,26494.988
273613,26494.988
60090,26494.988
528169,25519.475
608466,25782.838
483791,327.30405
500137,327.30405
541611,327.30405
330234,26494.988
622216,25782.838
4286,25782.838
345289,26494.988
83696,25519.475
448567,327.30405
183229,26494.988
690936,25782.838
536153,544.04193
419983,25782.838
84801,327.30405
123429,26494.988
25880,26494.988
176910,26494.988
434656,25782.838
111929,321.71573
159833,24807.324
440694,25782.838
391950,26494.988
349076,25782.838
596035,24807.324
132191,26494.988
483805,25519.475
223991,25782.838
229959,25519.475
706374,25782.838
205137,26494.988
41182,25519.475
329265,26494.988
125037,24807.324
209974,327.30405
2884,24807.324
481913,25782.838
387331,25782.838
226212,26494.988
100068,327.30405
389413,327.30405
85507,26494.988
688344,26494.988
321784,25782.838
303438,24807.324
396532,26494.988
25797,26494.988
527525,26494.988
1394,25519.475
39659,24807.324
432904,26494.988
637145,26494.988
284492,327.30405
40330,25782.838
537684,25782.838
383155,26494.988
198397,26494.988
305600,25782.838
250462,327.30405
228981,327.30405
224266,25782.838
161492,26494.988
56693,26494.988
529776,25782.838
667240,24807.324
187696,26494.988
458609,25519.475
78677,26494.988
559966,25782.838
585065,25782.838
105086,25782.838
360315,25782.838
271567,327.30405
91941,25782.838
673853,194.49442
357558,24807.324
48105,25782.838
668222,25519.475
294338,26494.988
509802,25519.475
446365,327.30405
657494,24807.324
264491,327.30405
698746,327.30405
438363,25519.475
328540,327.30405
565232,25782.838
440398,25782.838
580369,25782.838
462483,25782.838
602203,24807.324
488887,327.30405
58990,25782.838
705826,25782.838
29337,25782.838
260208,26494.988
50144,26494.988
563328,24807.324
595642,25782.838
668912,544.04193
69501,544.04193
123873,327.30405
17988,25782.838
475875,26494.988
518050,26494.988
35813,26494.988
352789,25782.838
291273,26494.988
263641,25519.475
480790,26494.988
294949,25782.838
397345,24807.324
73371,25519.475
539445,25782.838
84246,24807.324
647803,25782.838
90929,26494.988
474385,26494.988
504588,26494.988
448306,26494.988
146987,25782.838
636435,25782.838
516368,26494.988
599267,26494.988
307967,25782.838
577663,25782.838
147134,327.30405
85124,25782.838
41177,327.30405
635388,25782.838
305206,327.30405
661544,25519.475
505182,24807.324
191493,26494.988
580597,25519.475
148494,26494.988
26984,25519.475
119967,544.04193
60726,24807.324
561523,327.30405
288787,327.30405
567102,26494.988
654724,26494.988
139503,25782.838
711786,26494.988
468183,26494.988
544514,26494.988
154065,327.30405
178212,327.30405
500228,25782.838
614688,26494.988
159746,25782.838
419589,25782.838
433467,25782.838
325348,24807.324
367665,25519.475
405693,327.30405
318271,26494.988
392877,24807.324
92591,24807.324
301653,26494.988
556502,25782.838
514920,25782.838
33417,691.0328
475245,25519.475
194852,25782.838
300599,25519.475
96018,25782.838
297094,26494.988
577129,25782.838
40171,26494.988
146452,26494.988
447392,26494.988
259011,24807.324
391022,26494.988
682566,26494.988
692773,25782.838
147861,26494.988
444492,25782.838
511369,25782.838
224247,26494.988
165592,25519.475
165315,25782.838
706375,25782.838
116815,26494.988
148905,26494.988
104520,25782.838
180206,25782.838
67815,25519.475
207328,25782.838
427554,24807.324
592167,26494.988
137964,26494.988
453358,25782.838
602197,25519.475
706088,26494.988
252248,26494.988
11641,25782.838
371944,25519.475
611881,25782.838
291031,26494.988
235761,26494.988
409114,25519.475
384963,25782.838
77060,26494.988
126123,24807.324
526010,26494.988
239467,24807.324
564526,25782.838
601346,26494.988
371444,25782.838
185654,25782.838
22715,25782.838
105982,25519.475
468620,25782.838
15013,25519.475
78381,25519.475
40415,26494.988
215651,194.49442
502930,26494.988
593699,26494.988
352740,26494.988
639079,26494.988
246227,25782.838
409393,25782.838
307626,25782.838
135658,26494.988
234610,25782.838
664850,25782.838
169115,24807.324
508897,26494.988
112316,26494.988
383602,24807.324
545596,25782.838
314662,25782.838
531099,25782.838
514537,25782.838
528691,327.30405
213009,26494.988
302450,25519.475
325632,327.30405
632044,327.30405
48008,327.30405
24000,25782.838
665768,25782.838
224088,25782.838
70069,25782.838
567526,25782.838
578158,25782.838
127439,26494.988
250968,24807.324
125607,26494.988
107126,327.30405
419848,25782.838
46857,194.49442
166659,25782.838
437666,327.30405
624811,25782.838
531708,24807.324
573830,25519.475
564913,25782.838
406826,25782.838
626991,26494.988
547186,25782.838
257784,26494.988
22725,25782.838
682859,24807.324
116330,25519.475
383688,26494.988
601208,26494.988
337726,26494.988
588506,25782.838
608826,26494.988
301776,27.041248
706217,25782.838
174746,25782.838
458510,25519.475
316275,327.30405
55137,25782.838
194860,25782.838
641930,26494.988
660358,327.30405
228561,25782.838
595959,24807.324
62422,26494.988
29660,25519.475
334422,25782.838
253666,327.30405
681595,25782.838
553505,327.30405
603006,25782.838
491298,327.30405
474347,25782.838
529029,26494.988
479514,25782.838
326051,25782.838
542609,25782.838
194975,25782.838
56653,25782.838
11949,25782.838
480393,26494.988
663440,26494.988
18408,25782.838
563630,26494.988
385151,25782.838
653381,26494.988
660890,25782.838
400378,25519.475
245512,25782.838
36774,25519.475
502671,26494.988
464726,25782.838
326350,26494.988
506541,26494.988
418906,25782.838
696763,25782.838
648236,26494.988
29818,26494.988
570393,25782.838
460007,25782.838
379651,26494.988
158648,25782.838
431240,26494.988
327994,25519.475
450601,25782.838
630262,25782.838
439005,327.30405
261186,25782.838
499146,25519.475
418561,26494.988
87159,27.041248
527507,327.30405
629753,25519.475
322281,25782.838
625263,327.30405
212075,26494.988
72029,25782.838
443437,26494.988
303113,327.30405
418732,25519.475
155869,26494.988
282849,25519.475
101817,25782.838
236519,26494.988
34411,26494.988
277949,24807.324
100359,26494.988
198204,327.30405
296179,25782.838
471137,25782.838
299138,26494.988
496637,26494.988
665740,25782.838
446081,25782.838
89115,327.30405
61548,26494.988
234989,25782.838
486639,26494.988
527926,25519.475
573051,25782.838
520183,26494.988
67654,25782.838
328929,25519.475
689554,25782.838
142190,194.49442
113177,24807.324
118651,25782.838
142352,327.30405
166390,26494.988
292887,25782.838
264557,26494.988
635832,26494.988
605432,25519.475
215177,25782.838
314463,25519.475
302914,26494.988
217722,26494.988
249339,25782.838
88243,327.30405
54449,25782.838
443588,327.30405
207138,26494.988
468331,24807.324
160755,25782.838
253568,327.30405
73836,25782.838
74702,25782.838
312708,25782.838
177694,327.30405
520244,25782.838
352020,25782.838
294427,26494.988
646647,26494.988
335397,26494.988
224863,24807.324
650072,26494.988
591098,25782.838
309548,26494.988
313632,25782.838
394748,24807.324
90140,25782.838
681632,327.30405
206260,327.30405
316208,327.30405
455116,26494.988
482740,26494.988
554605,25782.838
305367,26494.988
92092,26494.988
666140,26494.988
41687,26494.988
100419,25782.838
431010,25519.475
123936,25519.475
118413,26494.988
117970,25782.838
180632,25782.838
27351,25782.838
102452,327.30405
234288,25782.838
321844,25782.838
261239,327.30405
3030,26494.988
220877,327.30405
150659,25519.475
66536,26494.988
337134,25782.838
584207,26494.988
295756,26494.988
42756,327.30405
293826,25782.838
104857,25782.838
645244,25782.838
246825,24807.324
450323,24807.324
585450,25782.838
399467,25782.838
364223,327.30405
193917,26494.988
119668,26494.988
206994,25782.838
373572,25782.838
562278,26494.988
177100,26494.988
569386,327.30405
471624,25519.475
421647,327.30405
142071,25782.838
231382,26494.988
3456,25782.838
378513,25782.838
317789,327.30405
416291,25782.838
304667,194.49442
563876,26494.988
565275,25519.475
171830,25782.838
17567,25782.838
558254,327.30405
395046,26494.988
674082,24807.324
39970,24807.324
361497,26494.988
342644,26494.988
432298,25782.838
101784,25782.838
571193,26494.988
207284,26494.988
367845,26494.988
504825,327.30405
316282,25782.838
574000,25782.838
572149,25782.838
434698,25782.838
137471,25782.838
449740,25782.838
324565,25519.475
60288,26494.988
180955,25519.475
293751,25782.838
240568,26494.988
604389,25782.838
218536,24807.324
248659,26494.988
30138,25782.838
183277,25519.475
496201,26494.988
205242,544.04193
523539,26494.988
605017,25782.838
572860,25782.838
704468,25782.838
242431,26494.988
190004,25519.475
410353,25519.475
79284,26494.988
664289,25782.838
87075,327.30405
499737,327.30405
689476,26494.988
678758,327.30405
6707,25782.838
58708,26494.988
677702,25782.838
35748,25782.838
215968,25782.838
280226,25782.838
454788,327.30405
347245,25782.838
372982,24807.324
436566,327.30405
538204,25782.838
457999,25782.838
270615,26494.988
603915,25782.838
25065,25782.838
572898,26494.988
241454,327.30405
568150,327.30405
104784,26494.988
554959,25519.475
266246,327.30405
681250,25519.475
387533,25782.838
393495,25519.475
117578,25782.838
24030,327.30405
174479,25782.838
392283,26494.988
679848,25782.838
291772,26494.988
219152,25782.838
181291,26494.988
317788,25782.838
522409,25782.838
59261,24807.324
648631,25782.838
386782,25782.838
555344,25782.838
221322,26494.988
650024,26494.988
490581,327.30405
574801,24807.324
366662,25782.838
366569,25519.475
130325,25782.838
398022,25519.475
702734,25782.838
153266,25782.838
28890,25782.838
111316,25782.838
556078,26494.988
449150,25782.838
402780,327.30405
455483,25782.838
669839,26494.988
621643,26494.988
512463,25782.838
367575,26494.988
149479,25782.838
339540,24807.324
119429,327.30405
165300,26494.988
508840,26494.988
679427,24807.324
401023,26494.988
494548,24807.324
501934,327.30405
448537,26494.988
539023,25782.838
177357,26494.988
703942,26494.988
119161,25782.838
248042,24807.324
367777,327.30405
200833,26494.988
278382,25782.838
440605,25782.838
216690,25782.838
361004,25782.838
168935,25782.838
174694,25782.838
309895,26494.988
282372,26494.988
88870,25782.838
371022,25782.838
26327,25782.838
304478,25782.838
535014,327.30405
539659,25782.838
561174,25782.838
121833,25782.838
570564,25519.475
366588,25782.838
120147,194.49442
624217,25782.838
80444,327.30405
560636,25782.838
461786,24807.324
467473,25782.838
220441,26494.988
83913,327.30405
477684,25782.838
641854,25782.838
102761,24807.324
576039,26494.988
120468,25782.838
174413,26494.988
96700,24807.324
425864,26494.988
99456,327.30405
286023,26494.988
85904,26494.988
293935,25519.475
223794,26494.988
685907,327.30405
625730,25782.838
311484,25782.838
213294,327.30405
496003,327.30405
413052,25519.475
49407,327.30405
334979,26494.988
127345,26494.988
536566,25782.838
2830,26494.988
429743,25782.838
40326,26494.988
410360,26494.988
269313,26494.988
223818,327.30405
680887,26494.988
579669,24807.324
459304,327.30405
78535,26494.988
352619,691.0328
192856,25782.838
341768,26494.988
254470,24807.324
408468,25782.838
272342,26494.988
258320,25519.475
158773,26494.988
485169,25782.838
291129,26494.988
686554,24807.324
370902,25782.838
47342,25519.475
250173,25782.838
601820,26494.988
586314,25782.838
96876,25519.475
203421,26494.988
376934,327.30405
116887,327.30405
618917,24807.324
309555,25782.838
342226,25782.838
610626,26494.988
233800,26494.988
709090,327.30405
411063,26494.988
185351,26494.988
214857,327.30405
614479,26494.988
694687,25782.838
373958,25782.838
662527,25782.838
309810,25782.838
431397,26494.988
151249,25782.838
383139,26494.988
348736,27.041248
573202,25782.838
599926,24807.324
531085,25782.838
422767,194.49442
33802,24807.324
307211,25519.475
451439,26494.988
323563,25782.838
290854,25782.838
233851,327.30405
594504,26494.988
653125,25519.475
40891,25782.838
647721,25782.838
145037,327.30405
692259,24807.324
124343,26494.988
492647,327.30405
320527,26494.988
72002,27.041248
103279,25782.838
213870,327.30405
664386,26494.988
37764,25782.838
426540,26494.988
534493,25782.838
185262,25782.838
408010,26494.988
111925,25782.838
482977,327.30405
97237,25782.838
708844,26494.988
685310,25782.838
488848,25782.838
375513,25782.838
329616,26494.988
36626,26494.988
321730,25782.838
626891,327.30405
689819,26494.988
526833,327.30405
204876,26494.988
706218,25782.838
687822,26494.988
646761,25782.838
530430,24807.324
113023,25782.838
645738,25782.838
123609,25519.475
163144,25519.475
541550,26494.988
573037,25782.838
189385,327.30405
17856,26494.988
379293,327.30405
502614,25782.838
517409,24807.324
610920,25519.475
534157,25782.838
570249,26494.988
674594,26494.988
623016,25782.838
275100,25782.838
256435,25782.838
465529,24807.324
118438,327.30405
118219,25782.838
444723,25782.838
413597,25782.838
365204,26494.988
672932,25782.838
337869,25782.838
615293,25519.475
457896,25782.838
273188,25782.838
611541,26494.988
99726,26494.988
651430,327.30405
626715,26494.988
290275,327.30405
120977,26494.988
164115,25782.838
657487,327.30405
380663,26494.988
314304,25519.475
363513,327.30405
54092,26494.988
497122,25782.838
112164,26494.988
322610,26494.988
277423,26494.988
27579,25519.475
690292,25782.838
485564,24807.324
566044,26494.988
206766,26494.988
531659,24807.324
515576,25782.838
625784,25782.838
512269,26494.988
509540,25782.838
494413,25519.475
677151,26494.988
31674,25782.838
172493,25782.838
205095,25782.838
135307,26494.988
619334,327.30405
383686,25782.838
336703,25782.838
495893,25519.475
160685,26494.988
649449,25782.838
535483,24807.324
188953,26494.988
653209,26494.988
552796,24807.324
576248,25782.838
373856,26494.988
277861,24807.324
673152,25782.838
627647,26494.988
328209,25519.475
543471,327.30405
235801,25782.838
77845,26494.988
379762,25782.838
281693,25782.838
663178,25782.838
642918,26494.988
614640,25519.475
142315,25782.838
509478,327.30405
92864,25519.475
270410,25782.838
230377,25782.838
225121,25782.838
673670,25782.838
562624,26494.988
507412,26494.988
512067,25519.475
678238,25782.838
27569,25782.838
351938,327.30405
8181,25782.838
200516,25782.838
657385,25782.838
192394,26494.988
219736,26494.988
627592,26494.988
669806,26494.988
585890,25782.838
366719,24807.324
335647,327.30405
183799,25782.838
118236,26494.988
681215,327.30405
482457,26494.988
488392,194.49442
697184,25782.838
592657,25782.838
526751,26494.988
77321,25519.475
627169,24807.324
380551,327.30405
137113,26494.988
107949,26494.988
523646,27.041248
195831,25782.838
38759,26494.988
254740,26494.988
581801,26494.988
609288,25782.838
500575,327.30405
53088,194.49442
512483,25782.838
6720,25782.838
380238,26494.988
588261,25782.838
515033,327.30405
628343,26494.988
483365,26494.988
236222,25782.838
580110,25519.475
213720,27.041248
398607,26494.988
394740,25782.838
481640,26494.988
156920,26494.988
638083,327.30405
258152,24807.324
212169,25782.838
325671,25782.838
214879,321.71573
280230,327.30405
444243,25782.838
343513,26494.988
126885,25782.838
663999,327.30405
279445,25782.838
167918,26494.988
638615,26494.988
216952,25782.838
101474,24807.324
246281,26494.988
506766,25782.838
177163,26494.988
59225,26494.988
452880,25782.838
403647,26494.988
138257,26494.988
308379,25519.475
643149,25782.838
376580,24807.324
455369,26494.988
478242,26494.988
460674,25782.838
468416,26494.988
416679,25782.838
32635,25782.838
279271,27.041248
637345,25782.838
201926,25782.838
463804,26494.988
376843,26494.988
218500,327.30405
676863,327.30405
391710,24807.324
16055,25782.838
91940,26494.988
543400,24807.324
699854,25782.838
524220,25782.838
302742,25782.838
39943,327.30405
375836,25782.838
428554,25519.475
53805,26494.988
706389,26494.988
388448,24807.324
184076,24807.324
338344,26494.988
118186,26494.988
399820,25519.475
29256,25782.838
440941,25782.838
257892,24807.324
25883,327.30405
114661,25519.475
605929,194.49442
312690,25782.838
627634,25519.475
301576,26494.988
592860,327.30405
343030,25782.838
417159,25782.838
339497,25519.475
539355,25782.838
129653,26494.988
248345,26494.988
219174,26494.988
241440,26494.988
665731,24807.324
509921,26494.988
164395,25782.838
30971,25782.838
41960,26494.988
392699,327.30405
318844,25782.838
555370,25782.838
243448,25782.838
491358,327.30405
411179,25782.838
61433,327.30405
645530,327.30405
567719,26494.988
258002,25782.838
571124,25782.838
641239,544.04193
32319,122.22734
306875,25782.838
649325,24807.324
597545,25519.475
320366,24807.324
544115,25782.838
117736,25782.838
209726,26494.988
436410,26494.988
540977,25782.838
14999,194.49442
9802,25519.475
83170,26494.988
574722,25782.838
619470,25782.838
193619,25782.838
208324,24807.324
52510,26494.988
706667,25782.838
500472,327.30405
392983,26494.988
462195,24807.324
246746,327.30405
624611,25782.838
372435,327.30405
265552,327.30405
128305,25782.838
91772,194.49442
344811,26494.988
457455,25782.838
640899,26494.988
709735,26494.988
664038,327.30405
3283,327.30405
1523,25782.838
155647,327.30405
75301,25782.838
641475,26494.988
44261,26494.988
520707,25782.838
541836,327.30405
38410,25782.838
277525,24807.324
37326,25782.838
67177,25782.838
651675,26494.988
481571,25782.838
201316,25782.838
428665,25519.475
594702,25519.475
129852,26494.988
74321,26494.988
380321,24807.324
489719,25782.838
160795,26494.988
447932,327.30405
548075,327.30405
697903,26494.988
508590,26494.988
196691,327.30405
558430,25782.838
202990,327.30405
300905,26494.988
371610,25519.475
685207,26494.988
64431,25782.838
469102,26494.988
74064,327.30405
330585,26494.988
335903,24807.324
492642,26494.988
652797,24807.324
5431,25782.838
453992,26494.988
394420,24807.324
105150,25782.838
272917,25782.838
650523,26494.988
637134,26494.988
335786,25782.838
697935,25782.838
559590,26494.988
531534,25782.838
501426,25782.838
45391,25782.838
483476,26494.988
358348,25782.838
92856,25782.838
180547,25782.838
518079,26494.988
503692,25782.838
18264,26494.988
259837,26494.988
30555,25782.838
368410,26494.988
69919,25782.838
706396,24807.324
663585,26494.988
337138,25519.475
426533,26494.988
242104,25782.838
513985,26494.988
44934,26494.988
481819,26494.988
283174,25782.838
383597,25782.838
247692,24807.324
228006,327.30405
296683,25782.838
476152,25782.838
518332,327.30405
410117,26494.988
44046,25519.475
185361,327.30405
567824,327.30405
515173,25782.838
261053,25782.838
711578,26494.988
349649,26494.988
363589,26494.988
98185,26494.988
560033,25782.838
560293,327.30405
490586,25782.838
99145,26494.988
109647,25519.475
473527,327.30405
216586,25782.838
321826,327.30405
664374,26494.988
223490,26494.988
503095,25782.838
312306,25782.838
698705,26494.988
409503,25782.838
285302,25782.838
144839,26494.988
608892,25782.838
414353,25782.838
312556,25519.475
393341,26494.988
97347,25782.838
617900,26494.988
594009,25782.838
162578,25782.838
633194,25782.838
471994,327.30405
242282,26494.988
698204,26494.988
613665,25782.838
508096,25782.838
2228,26494.988
528833,327.30405
491162,25782.838
220966,25782.838
559051,25782.838
41172,26494.988
171766,25782.838
35743,25519.475
124977,26494.988
557167,327.30405
595809,26494.988
212281,26494.988
573095,26494.988
577336,25782.838
507770,327.30405
244268,327.30405
258370,327.30405
189035,25782.838
629780,327.30405
450511,26494.988
196842,25782.838
392631,26494.988
289713,24807.324
175914,26494.988
286793,26494.988
186315,25782.838
250744,25782.838
221161,327.30405
141478,25782.838
66073,25782.838
552195,26494.988
349345,25782.838
704969,26494.988
531535,24807.324
224526,25782.838
579345,26494.988
480920,25782.838
491981,26494.988
279570,24807.324
606866,26494.988
184677,24807.324
156357,25782.838
586193,25782.838
23254,25519.475
175647,24807.324
119853,26494.988
172118,26494.988
69563,25782.838
504400,25782.838
336925,25782.838
629638,26494.988
125879,25782.838
202150,26494.988
380532,24807.324
10402,327.30405
198949,26494.988
180877,25782.838
184034,25782.838
166107,327.30405
314953,25782.838
537481,25782.838
692878,25782.838
28685,25782.838
95578,25782.838
349575,25782.838
311066,24807.324
465538,27.041248
297759,25782.838
559275,327.30405
27168,25782.838
260832,25782.838
507747,26494.988
119755,26494.988
169386,25782.838
468737,26494.988
7334,26494.988
628943,25782.838
453389,327.30405
523847,24807.324
397427,327.30405
252440,25782.838
400104,26494.988
183018,25519.475
159758,25782.838
622263,327.30405
464202,327.30405
415305,24807.324
143920,26494.988
390225,25782.838
36404,26494.988
559115,25519.475
97163,26494.988
251719,25782.838
77738,25519.475
129017,26494.988
607568,25782.838
410572,25782.838
41134,24807.324
317652,25782.838
607155,26494.988
351907,25782.838
46284,25782.838
535231,25782.838
476234,25782.838
49560,26494.988
443348,327.30405
107404,25782.838
690071,25782.838
239220,544.04193
340855,24807.324
128612,26494.988
249772,25782.838
122067,25519.475
575880,25782.838
352852,25782.838
37299,24807.324
447449,26494.988
41895,25519.475
227950,25782.838
230290,26494.988
12210,26494.988
581346,25782.838
617947,194.49442
527421,25782.838
59267,25782.838
147157,26494.988
625126,26494.988
589068,25782.838
1470,26494.988
524415,25782.838
471159,26494.988
489106,26494.988
127407,26494.988
647117,26494.988
476175,122.22734
170702,327.30405
621425,26494.988
615172,25519.475
116472,25519.475
107658,26494.988
364234,25519.475
356211,25782.838
29049,24807.324
514864,327.30405
372790,327.30405
610699,327.30405
129455,25782.838
88073,327.30405
435008,26494.988
77899,25782.838
22816,26494.988
563937,25782.838
375168,26494.988
406070,25782.838
503658,26494.988
190528,25782.838
445810,25782.838
636128,327.30405
492641,24807.324
462192,25782.838
565225,24807.324
129906,25782.838
184098,327.30405
221199,25782.838
259888,25519.475
624849,25782.838
564003,25782.838
436646,26494.988
491475,25782.838
403049,327.30405
503338,25519.475
342259,25782.838
541442,25782.838
478945,25782.838
271235,25782.838
425880,25782.838
420747,25519.475
631828,26494.988
454535,26494.988
194489,327.30405
155430,25782.838
153290,327.30405
135965,26494.988
377510,24807.324
232539,25782.838
264332,26494.988
708203,25782.838
473033,25519.475
234611,26494.988
342828,327.30405
581279,25782.838
1261,327.30405
127188,26494.988
37294,26494.988
640825,25782.838
445299,25782.838
319033,26494.988
86123,327.30405
161529,26494.988
126661,24807.324
622105,25782.838
269939,25782.838
399997,26494.988
252508,26494.988
243903,25519.475
404044,25519.475
10988,25519.475
113362,26494.988
504311,327.30405
357894,25782.838
78338,25782.838
498232,327.30405
480194,24807.324
318015,27.041248
312979,26494.988
685385,26494.988
248322,26494.988
296213,25782.838
358342,24807.324
707933,327.30405
123748,26494.988
167375,24807.324
219425,25782.838
652589,25782.838
535607,25519.475
496700,327.30405
638135,25519.475
667707,25519.475
170409,25782.838
659390,327.30405
701180,26494.988
346405,25782.838
388678,24807.324
47970,25782.838
389206,327.30405
574068,25782.838
675755,26494.988
437658,26494.988
265394,25782.838
415947,25782.838
31305,26494.988
387354,327.30405
138167,26494.988
447896,327.30405
293167,24807.324
570553,25782.838
476194,26494.988
90453,25782.838
439651,25782.838
389795,26494.988
582924,24807.324
685151,25782.838
313216,25782.838
224697,26494.988
144287,25782.838
528546,327.30405
521371,26494.988
378916,26494.988
460527,26494.988
406531,122.22734
616144,25782.838
9341,25782.838
259012,25519.475
67800,26494.988
440118,25782.838
328443,26494.988
368991,26494.988
611815,27.041248
702589,26494.988
371217,327.30405
468514,26494.988
590594,25782.838
362564,25782.838
690219,25782.838
626864,26494.988
510515,25782.838
427124,25782.838
247411,26494.988
546610,26494.988
76415,26494.988
493369,25782.838
673445,26494.988
552596,26494.988
77739,26494.988
201919,26494.988
642074,25782.838
342971,26494.988
303643,25782.838
709930,24807.324
557584,327.30405
684220,25519.475
547775,25782.838
109368,26494.988
595,26494.988
109500,25782.838
542680,25519.475
